,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
60237,60237,Kyrgyz Republic,20200801,79.17,65.89,68.15,50.0
60268,60268,Kyrgyz Republic,20200901,69.91,57.55,58.63,50.0
60298,60298,Kyrgyz Republic,20201001,64.35,54.43,55.06,50.0
60329,60329,Kyrgyz Republic,20201101,55.09,52.34,52.68,50.0
60359,60359,Kyrgyz Republic,20201201,48.61,50.78,50.89,50.0
60390,60390,Cambodia,20200101,0.0,0.0,0.0,0.0
60421,60421,Cambodia,20200201,0.0,0.0,0.0,0.0
60450,60450,Cambodia,20200301,0.0,0.0,0.0,0.0
60481,60481,Cambodia,20200401,57.41,37.5,42.86,0.0
60511,60511,Cambodia,20200501,57.41,39.06,44.64,0.0
60542,60542,Cambodia,20200601,40.74,34.38,33.93,37.5
60572,60572,Cambodia,20200701,40.74,34.38,33.93,37.5
60603,60603,Cambodia,20200801,38.89,33.33,32.74,37.5
60634,60634,Cambodia,20200901,44.44,38.54,38.69,37.5
60664,60664,Cambodia,20201001,37.04,35.16,34.82,37.5
60695,60695,Cambodia,20201101,37.04,35.16,34.82,37.5
60725,60725,Cambodia,20201201,62.04,51.3,53.27,37.5
60756,60756,Kiribati,20200101,0.0,0.0,0.0,0.0
60787,60787,Kiribati,20200201,8.33,4.69,5.36,0.0
60816,60816,Kiribati,20200301,8.33,4.69,5.36,0.0
60847,60847,Kiribati,20200401,40.74,25.0,28.57,0.0
60877,60877,Kiribati,20200501,22.22,14.58,16.67,0.0
60908,60908,Kiribati,20200601,22.22,14.58,16.67,0.0
60938,60938,Kiribati,20200701,22.22,14.58,16.67,0.0
60969,60969,Kiribati,20200801,22.22,14.58,16.67,0.0
61000,61000,Kiribati,20200901,22.22,14.58,16.67,0.0
61030,61030,Kiribati,20201001,22.22,14.58,16.67,0.0
61061,61061,Kiribati,20201101,22.22,14.58,16.67,0.0
61091,61091,Kiribati,20201201,22.22,14.58,16.67,0.0
61122,61122,South Korea,20200101,0.0,0.0,0.0,0.0
61153,61153,South Korea,20200201,13.89,13.02,14.88,0.0
61182,61182,South Korea,20200301,55.56,43.75,50.0,0.0
61213,61213,South Korea,20200401,75.93,69.27,72.02,50.0
61243,61243,South Korea,20200501,43.52,51.04,51.19,50.0
61274,61274,South Korea,20200601,55.09,59.11,60.42,50.0
61304,61304,South Korea,20200701,53.24,51.82,52.08,50.0
61335,61335,South Korea,20200801,53.24,51.82,52.08,50.0
61366,61366,South Korea,20200901,53.24,51.82,52.08,50.0
61396,61396,South Korea,20201001,60.19,55.73,56.55,50.0
61427,61427,South Korea,20201101,51.39,52.34,52.68,50.0
61457,61457,South Korea,20201201,60.65,57.55,58.63,50.0
61488,61488,Kuwait,20200101,0.0,0.0,0.0,0.0
61519,61519,Kuwait,20200201,5.56,5.21,5.95,0.0
61548,61548,Kuwait,20200301,27.78,17.71,20.24,0.0
61579,61579,Kuwait,20200401,81.48,58.85,65.48,12.5
61609,61609,Kuwait,20200501,88.89,63.02,70.24,12.5
61640,61640,Kuwait,20200601,82.87,69.53,74.11,37.5
61670,61670,Kuwait,20200701,81.94,69.01,73.51,37.5
61701,61701,Kuwait,20200801,74.07,60.42,63.69,37.5
61732,61732,Kuwait,20200901,74.07,60.42,63.69,37.5
61762,61762,Kuwait,20201001,74.07,60.42,63.69,37.5
61793,61793,Kuwait,20201101,71.3,60.94,64.29,37.5
61823,61823,Kuwait,20201201,71.3,60.94,64.29,37.5
61854,61854,Laos,20200101,0.0,0.0,0.0,0.0
61885,61885,Laos,20200201,0.0,0.0,0.0,0.0
61914,61914,Laos,20200301,0.0,1.56,1.79,0.0
61945,61945,Laos,20200401,96.3,71.88,82.14,0.0
61975,61975,Laos,20200501,96.3,82.81,85.71,62.5
62006,62006,Laos,20200601,43.52,46.87,44.64,62.5
62036,62036,Laos,20200701,20.37,29.17,29.76,25.0
62067,62067,Laos,20200801,36.11,38.02,39.88,25.0
62098,62098,Laos,20200901,36.11,46.35,42.26,75.0
62128,62128,Laos,20201001,36.11,41.67,36.9,75.0
62159,62159,Laos,20201101,33.33,35.42,40.48,0.0
62189,62189,Laos,20201201,29.63,44.27,38.1,87.5
62220,62220,Lebanon,20200101,0.0,0.0,0.0,0.0
62251,62251,Lebanon,20200201,0.0,0.0,0.0,0.0
62280,62280,Lebanon,20200301,25.0,19.27,22.02,0.0
62311,62311,Lebanon,20200401,85.19,60.42,69.05,0.0
62341,62341,Lebanon,20200501,81.48,64.58,66.67,50.0
62372,62372,Lebanon,20200601,74.07,61.98,63.69,50.0
62402,62402,Lebanon,20200701,68.52,58.85,60.12,50.0
62433,62433,Lebanon,20200801,64.81,58.85,60.12,50.0
62464,62464,Lebanon,20200901,75.93,63.02,64.88,50.0
62494,62494,Lebanon,20201001,70.37,60.94,62.5,50.0
62525,62525,Lebanon,20201101,57.41,52.6,52.98,50.0
62555,62555,Lebanon,20201201,87.04,71.35,74.4,50.0
62586,62586,Liberia,20200101,0.0,0.0,0.0,0.0
62617,62617,Liberia,20200201,5.56,3.12,3.57,0.0
62646,62646,Liberia,20200301,5.56,3.12,3.57,0.0
62677,62677,Liberia,20200401,79.63,51.04,58.33,0.0
62707,62707,Liberia,20200501,87.96,63.54,72.62,0.0
62738,62738,Liberia,20200601,84.26,61.46,70.24,0.0
62768,62768,Liberia,20200701,75.93,55.73,63.69,0.0
62799,62799,Liberia,20200801,64.81,46.35,52.98,0.0
62830,62830,Liberia,20200901,60.19,47.92,54.76,0.0
62860,62860,Liberia,20201001,60.19,47.92,54.76,0.0
62891,62891,Liberia,20201101,57.41,42.19,48.21,0.0
62921,62921,Liberia,20201201,50.0,38.02,43.45,0.0
62952,62952,Libya,20200101,0.0,0.0,0.0,0.0
62983,62983,Libya,20200201,0.0,0.0,0.0,0.0
63012,63012,Libya,20200301,5.56,3.12,3.57,0.0
63043,63043,Libya,20200401,90.74,61.46,70.24,0.0
63073,63073,Libya,20200501,100.0,67.71,77.38,0.0
63104,63104,Libya,20200601,96.3,63.54,72.62,0.0
63134,63134,Libya,20200701,94.44,61.46,70.24,0.0
63165,63165,Libya,20200801,87.96,57.81,66.07,0.0
63196,63196,Libya,20200901,86.11,61.72,70.54,0.0
63226,63226,Libya,20201001,86.11,61.72,70.54,0.0
63257,63257,Libya,20201101,79.63,56.77,64.88,0.0
63287,63287,Libya,20201201,79.63,53.65,61.31,0.0
63318,63318,Liechtenstein,20200101,0.0,0.0,0.0,0.0
63349,63349,Liechtenstein,20200201,0.0,0.0,0.0,0.0
63378,63378,Liechtenstein,20200301,25.0,14.06,16.07,0.0
63409,63409,Liechtenstein,20200401,64.81,42.71,48.81,0.0
63439,63439,Liechtenstein,20200501,63.89,42.19,48.21,0.0
63470,63470,Liechtenstein,20200601,56.48,45.83,52.38,0.0
63500,63500,Liechtenstein,20200701,49.07,41.67,47.62,0.0
63531,63531,Liechtenstein,20200801,43.52,40.1,45.83,0.0
63562,63562,Liechtenstein,20200901,43.52,40.1,45.83,0.0
63592,63592,Liechtenstein,20201001,43.52,40.1,45.83,0.0
63623,63623,Liechtenstein,20201101,50.93,44.27,50.6,0.0
63653,63653,Liechtenstein,20201201,56.48,47.4,54.17,0.0
63684,63684,Sri Lanka,20200101,0.0,0.0,0.0,0.0
63715,63715,Sri Lanka,20200201,8.33,4.69,5.36,0.0
63744,63744,Sri Lanka,20200301,11.11,14.58,16.67,0.0
63775,63775,Sri Lanka,20200401,100.0,70.83,80.95,0.0
63805,63805,Sri Lanka,20200501,79.63,67.71,70.24,50.0
63836,63836,Sri Lanka,20200601,76.85,70.31,73.21,50.0
63866,63866,Sri Lanka,20200701,53.7,53.13,53.57,50.0
63897,63897,Sri Lanka,20200801,41.67,46.35,45.83,50.0
63928,63928,Sri Lanka,20200901,29.63,39.58,38.1,50.0
63958,63958,Sri Lanka,20201001,26.85,38.02,36.31,50.0
63989,63989,Sri Lanka,20201101,34.26,47.4,47.02,50.0
64019,64019,Sri Lanka,20201201,49.54,55.99,56.85,50.0
64050,64050,Lesotho,20200101,0.0,0.0,0.0,0.0
64081,64081,Lesotho,20200201,0.0,0.0,0.0,0.0
64110,64110,Lesotho,20200301,0.0,0.0,0.0,0.0
64141,64141,Lesotho,20200401,90.74,53.12,60.71,0.0
64171,64171,Lesotho,20200501,90.74,60.94,62.5,50.0
64202,64202,Lesotho,20200601,62.04,47.92,47.62,50.0
64232,64232,Lesotho,20200701,54.63,43.75,42.86,50.0
64263,64263,Lesotho,20200801,71.3,53.12,53.57,50.0
64294,64294,Lesotho,20200901,71.3,53.12,53.57,50.0
64324,64324,Lesotho,20201001,56.48,49.48,49.4,50.0
64355,64355,Lesotho,20201101,47.22,38.02,43.45,0.0
64385,64385,Lesotho,20201201,36.11,33.85,38.69,0.0
64416,64416,Lithuania,20200101,0.0,0.0,0.0,0.0
64447,64447,Lithuania,20200201,0.0,2.08,2.38,0.0
64476,64476,Lithuania,20200301,11.11,8.33,9.52,0.0
64507,64507,Lithuania,20200401,81.48,55.21,59.52,25.0
64537,64537,Lithuania,20200501,77.78,65.62,64.29,75.0
64568,64568,Lithuania,20200601,50.93,50.52,47.02,75.0
64598,64598,Lithuania,20200701,25.93,36.46,30.95,75.0
64629,64629,Lithuania,20200801,28.7,38.02,32.74,75.0
64660,64660,Lithuania,20200901,28.7,41.15,36.31,75.0
64690,64690,Lithuania,20201001,31.48,41.15,38.1,62.5
64721,64721,Lithuania,20201101,56.94,56.25,55.36,62.5
64751,64751,Lithuania,20201201,57.41,61.46,61.31,62.5
64782,64782,Luxembourg,20200101,0.0,0.0,0.0,0.0
64813,64813,Luxembourg,20200201,0.0,0.0,0.0,0.0
64842,64842,Luxembourg,20200301,0.0,10.42,11.9,0.0
64873,64873,Luxembourg,20200401,79.63,69.79,65.48,100.0
64903,64903,Luxembourg,20200501,70.37,67.19,62.5,100.0
64934,64934,Luxembourg,20200601,47.22,58.33,52.38,100.0
64964,64964,Luxembourg,20200701,27.78,47.4,39.88,100.0
64995,64995,Luxembourg,20200801,33.33,47.92,40.48,100.0
65026,65026,Luxembourg,20200901,47.22,55.73,49.4,100.0
65056,65056,Luxembourg,20201001,47.22,55.73,49.4,100.0
65087,65087,Luxembourg,20201101,56.48,65.62,60.71,100.0
65117,65117,Luxembourg,20201201,60.19,63.02,63.1,62.5
65148,65148,Latvia,20200101,0.0,0.0,0.0,0.0
65179,65179,Latvia,20200201,2.78,3.65,4.17,0.0
65208,65208,Latvia,20200301,8.33,6.77,7.74,0.0
65239,65239,Latvia,20200401,69.44,61.46,57.74,87.5
65269,65269,Latvia,20200501,69.44,61.46,57.74,87.5
65300,65300,Latvia,20200601,61.11,57.55,58.63,50.0
65330,65330,Latvia,20200701,50.0,53.91,54.46,50.0
65361,65361,Latvia,20200801,47.22,52.34,52.68,50.0
65392,65392,Latvia,20200901,41.67,49.22,49.11,50.0
65422,65422,Latvia,20201001,37.04,48.96,48.81,50.0
65453,65453,Latvia,20201101,42.59,48.44,48.21,50.0
65483,65483,Latvia,20201201,53.7,60.94,55.36,100.0
65514,65514,Macao,20200101,11.11,6.25,7.14,0.0
65545,65545,Macao,20200201,36.11,34.9,39.88,0.0
65574,65574,Macao,20200301,46.3,53.12,50.0,75.0
65605,65605,Macao,20200401,41.67,50.52,47.02,75.0
65635,65635,Macao,20200501,40.74,50.0,46.43,75.0
65666,65666,Macao,20200601,34.26,46.35,42.26,75.0
65696,65696,Macao,20200701,23.15,38.02,32.74,75.0
65727,65727,Macao,20200801,23.15,44.27,39.88,75.0
65758,65758,Macao,20200901,23.15,44.27,39.88,75.0
65788,65788,Macao,20201001,23.15,44.27,39.88,75.0
65819,65819,Macao,20201101,23.15,44.27,39.88,75.0
65849,65849,Macao,20201201,23.15,42.19,37.5,75.0
65880,65880,Morocco,20200101,0.0,0.0,0.0,0.0
65911,65911,Morocco,20200201,0.0,0.0,0.0,0.0
65940,65940,Morocco,20200301,0.0,0.0,0.0,0.0
65971,65971,Morocco,20200401,93.52,66.15,72.02,25.0
66001,66001,Morocco,20200501,93.52,78.65,79.17,75.0
66032,66032,Morocco,20200601,93.52,81.77,82.74,75.0
66062,66062,Morocco,20200701,68.52,68.75,67.86,75.0
66093,66093,Morocco,20200801,64.81,66.67,65.48,75.0
66124,66124,Morocco,20200901,70.37,69.79,69.05,75.0
66154,66154,Morocco,20201001,63.89,66.15,64.88,75.0
66185,66185,Morocco,20201101,60.19,62.5,60.71,75.0
66215,66215,Morocco,20201201,66.2,57.55,62.2,25.0
66246,66246,Monaco,20200101,0.0,0.0,0.0,0.0
66277,66277,Monaco,20200201,9.26,5.21,5.95,0.0
66306,66306,Monaco,20200301,18.52,17.71,20.24,0.0
66337,66337,Monaco,20200401,87.96,67.19,69.64,50.0
66367,66367,Monaco,20200501,87.96,69.79,72.62,50.0
66398,66398,Monaco,20200601,65.74,61.46,63.1,50.0
66428,66428,Monaco,20200701,65.74,61.46,63.1,50.0
66459,66459,Monaco,20200801,65.74,61.46,63.1,50.0
66490,66490,Monaco,20200901,65.74,61.46,63.1,50.0
66520,66520,Monaco,20201001,62.04,61.46,63.1,50.0
66551,66551,Monaco,20201101,51.85,51.56,53.57,37.5
66581,66581,Monaco,20201201,51.85,51.56,53.57,37.5
66612,66612,Moldova,20200101,0.0,0.0,0.0,0.0
66643,66643,Moldova,20200201,5.56,3.12,3.57,0.0
66672,66672,Moldova,20200301,8.33,4.69,5.36,0.0
66703,66703,Moldova,20200401,87.04,60.42,69.05,0.0
66733,66733,Moldova,20200501,84.26,68.75,73.21,37.5
66764,66764,Moldova,20200601,80.56,69.79,74.4,37.5
66794,66794,Moldova,20200701,80.56,69.79,74.4,37.5
66825,66825,Moldova,20200801,57.41,56.77,59.52,37.5
66856,66856,Moldova,20200901,57.41,56.77,59.52,37.5
66886,66886,Moldova,20201001,42.59,48.44,50.0,37.5
66917,66917,Moldova,20201101,48.15,51.56,53.57,37.5
66947,66947,Moldova,20201201,57.41,58.33,61.31,37.5
66978,66978,Madagascar,20200101,0.0,0.0,0.0,0.0
67009,67009,Madagascar,20200201,0.0,0.0,0.0,0.0
67038,67038,Madagascar,20200301,0.0,0.0,0.0,0.0
67069,67069,Madagascar,20200401,91.67,61.98,70.83,0.0
67099,67099,Madagascar,20200501,67.59,55.99,60.42,25.0
67130,67130,Madagascar,20200601,70.37,57.55,62.2,25.0
67160,67160,Madagascar,20200701,68.98,58.85,60.12,50.0
67191,67191,Madagascar,20200801,68.98,58.85,60.12,50.0
67222,67222,Madagascar,20200901,60.19,53.91,54.46,50.0
67252,67252,Madagascar,20201001,50.0,48.18,47.92,50.0
67283,67283,Madagascar,20201101,37.04,38.54,36.9,50.0
67313,67313,Madagascar,20201201,37.04,38.54,36.9,50.0
67344,67344,Mexico,20200101,0.0,0.0,0.0,0.0
67375,67375,Mexico,20200201,0.0,0.0,0.0,0.0
67404,67404,Mexico,20200301,2.78,4.69,5.36,0.0
67435,67435,Mexico,20200401,82.41,51.56,58.93,0.0
67465,67465,Mexico,20200501,82.41,59.11,67.56,0.0
67496,67496,Mexico,20200601,72.69,53.65,61.31,0.0
67526,67526,Mexico,20200701,70.83,52.6,60.12,0.0
67557,67557,Mexico,20200801,70.83,52.6,60.12,0.0
67588,67588,Mexico,20200901,74.54,54.69,62.5,0.0
67618,67618,Mexico,20201001,73.61,54.17,61.9,0.0
67649,67649,Mexico,20201101,71.76,62.5,60.71,75.0
67679,67679,Mexico,20201201,71.76,62.5,60.71,75.0
67710,67710,Mali,20200101,0.0,0.0,0.0,0.0
67741,67741,Mali,20200201,0.0,0.0,0.0,0.0
67770,67770,Mali,20200301,0.0,0.0,0.0,0.0
67801,67801,Mali,20200401,75.0,50.52,50.6,50.0
67831,67831,Mali,20200501,69.44,55.73,56.55,50.0
67862,67862,Mali,20200601,56.48,51.04,51.19,50.0
67892,67892,Mali,20200701,52.78,48.96,48.81,50.0
67923,67923,Mali,20200801,47.22,45.83,45.24,50.0
67954,67954,Mali,20200901,47.22,45.83,45.24,50.0
67984,67984,Mali,20201001,43.52,43.75,42.86,50.0
68015,68015,Mali,20201101,37.96,34.38,39.29,0.0
68045,68045,Mali,20201201,37.96,34.38,39.29,0.0
68076,68076,Malta,20200101,0.0,0.0,0.0,0.0
68107,68107,Malta,20200201,5.56,11.46,13.1,0.0
68136,68136,Malta,20200301,11.11,14.58,16.67,0.0
68167,68167,Malta,20200401,81.48,72.4,73.81,62.5
68197,68197,Malta,20200501,87.04,75.52,77.38,62.5
68228,68228,Malta,20200601,83.33,74.48,76.19,62.5
68258,68258,Malta,20200701,37.04,48.44,46.43,62.5
68289,68289,Malta,20200801,37.04,48.44,46.43,62.5
68320,68320,Malta,20200901,42.59,53.12,51.79,62.5
68350,68350,Malta,20201001,45.37,54.69,53.57,62.5
68381,68381,Malta,20201101,52.78,60.42,60.12,62.5
68411,68411,Malta,20201201,52.78,60.42,60.12,62.5
68442,68442,Myanmar,20200101,0.0,0.0,0.0,0.0
68473,68473,Myanmar,20200201,2.78,1.56,1.79,0.0
68502,68502,Myanmar,20200301,2.78,1.56,1.79,0.0
68533,68533,Myanmar,20200401,65.74,44.27,50.6,0.0
68563,68563,Myanmar,20200501,86.11,60.42,67.26,12.5
68594,68594,Myanmar,20200601,80.56,61.98,70.83,0.0
68624,68624,Myanmar,20200701,80.56,63.02,72.02,0.0
68655,68655,Myanmar,20200801,74.07,59.38,67.86,0.0
68686,68686,Myanmar,20200901,81.48,63.54,72.62,0.0
68716,68716,Myanmar,20201001,81.02,64.32,73.51,0.0
68747,68747,Myanmar,20201101,79.63,78.13,78.57,75.0
68777,68777,Myanmar,20201201,75.93,76.04,76.19,75.0
68808,68808,Mongolia,20200101,0.0,0.0,0.0,0.0
68839,68839,Mongolia,20200201,58.33,44.27,50.6,0.0
68868,68868,Mongolia,20200301,75.0,53.65,61.31,0.0
68899,68899,Mongolia,20200401,66.67,55.21,55.95,50.0
68929,68929,Mongolia,20200501,77.78,61.46,63.1,50.0
68960,68960,Mongolia,20200601,71.3,57.81,58.93,50.0
68990,68990,Mongolia,20200701,71.3,57.81,58.93,50.0
69021,69021,Mongolia,20200801,60.19,53.65,54.17,50.0
69052,69052,Mongolia,20200901,56.48,54.69,51.79,75.0
69082,69082,Mongolia,20201001,42.59,46.88,42.86,75.0
69113,69113,Mongolia,20201101,35.19,42.71,38.1,75.0
69143,69143,Mongolia,20201201,85.19,76.56,76.79,75.0
69174,69174,Mozambique,20200101,0.0,0.0,0.0,0.0
69205,69205,Mozambique,20200201,0.0,0.0,0.0,0.0
69234,69234,Mozambique,20200301,8.33,4.69,5.36,0.0
69265,69265,Mozambique,20200401,56.48,42.19,48.21,0.0
69295,69295,Mozambique,20200501,56.48,42.19,48.21,0.0
69326,69326,Mozambique,20200601,75.0,59.38,67.86,0.0
69356,69356,Mozambique,20200701,80.56,62.5,71.43,0.0
69387,69387,Mozambique,20200801,57.41,47.4,54.17,0.0
69418,69418,Mozambique,20200901,74.07,56.77,64.88,0.0
69448,69448,Mozambique,20201001,70.37,54.69,62.5,0.0
69479,69479,Mozambique,20201101,56.48,46.87,53.57,0.0
69509,69509,Mozambique,20201201,56.48,46.87,53.57,0.0
69540,69540,Mauritania,20200101,0.0,0.0,0.0,0.0
69571,69571,Mauritania,20200201,0.0,0.0,0.0,0.0
69600,69600,Mauritania,20200301,5.56,3.12,3.57,0.0
69631,69631,Mauritania,20200401,77.78,56.25,57.14,50.0
69661,69661,Mauritania,20200501,77.78,56.25,57.14,50.0
69692,69692,Mauritania,20200601,77.78,61.46,63.1,50.0
69722,69722,Mauritania,20200701,74.07,57.81,62.5,25.0
69753,69753,Mauritania,20200801,33.33,34.9,36.31,25.0
69784,69784,Mauritania,20200901,29.63,32.81,33.93,25.0
69814,69814,Mauritania,20201001,21.3,25.0,28.57,0.0
69845,69845,Mauritania,20201101,21.3,25.0,28.57,0.0
69875,69875,Mauritania,20201201,21.3,25.0,28.57,0.0
69906,69906,Mauritius,20200101,0.0,0.0,0.0,0.0
69937,69937,Mauritius,20200201,0.0,0.0,0.0,0.0
69966,69966,Mauritius,20200301,0.0,3.12,0.0,25.0
69997,69997,Mauritius,20200401,82.41,57.81,58.93,50.0
70027,70027,Mauritius,20200501,82.41,63.54,69.05,25.0
70058,70058,Mauritius,20200601,69.44,64.58,66.67,50.0
70088,70088,Mauritius,20200701,22.22,41.15,36.31,75.0
70119,70119,Mauritius,20200801,22.22,41.15,36.31,75.0
70150,70150,Mauritius,20200901,22.22,41.15,36.31,75.0
70180,70180,Mauritius,20201001,16.67,38.02,32.74,75.0
70211,70211,Mauritius,20201101,16.67,29.69,26.79,50.0
70241,70241,Mauritius,20201201,16.67,29.69,26.79,50.0
70272,70272,Malawi,20200101,0.0,0.0,0.0,0.0
70303,70303,Malawi,20200201,0.0,0.0,0.0,0.0
70332,70332,Malawi,20200301,5.56,3.12,3.57,0.0
70363,70363,Malawi,20200401,52.78,29.69,33.93,0.0
70393,70393,Malawi,20200501,60.19,56.25,50.0,100.0
70424,70424,Malawi,20200601,60.19,56.25,50.0,100.0
70454,70454,Malawi,20200701,60.19,56.25,50.0,100.0
70485,70485,Malawi,20200801,60.19,50.0,50.0,50.0
70516,70516,Malawi,20200901,59.26,52.6,52.98,50.0
70546,70546,Malawi,20201001,54.63,40.62,46.43,0.0
70577,70577,Malawi,20201101,50.93,45.31,50.0,12.5
70607,70607,Malawi,20201201,50.93,45.31,50.0,12.5
70638,70638,Malaysia,20200101,0.0,0.0,0.0,0.0
70669,70669,Malaysia,20200201,19.44,19.27,22.02,0.0
70698,70698,Malaysia,20200301,19.44,22.4,25.6,0.0
70729,70729,Malaysia,20200401,78.7,68.23,70.83,50.0
70759,70759,Malaysia,20200501,78.7,75.52,75.6,75.0
70790,70790,Malaysia,20200601,75.0,73.44,73.21,75.0
70820,70820,Malaysia,20200701,50.93,59.9,57.74,75.0
70851,70851,Malaysia,20200801,47.22,57.81,55.36,75.0
70882,70882,Malaysia,20200901,64.81,67.71,66.67,75.0
70912,70912,Malaysia,20201001,54.63,63.54,61.9,75.0
70943,70943,Malaysia,20201101,64.81,69.27,68.45,75.0
70973,70973,Malaysia,20201201,80.09,77.86,78.27,75.0
71004,71004,Namibia,20200101,0.0,0.0,0.0,0.0
71035,71035,Namibia,20200201,0.0,0.0,0.0,0.0
71064,71064,Namibia,20200301,2.78,1.56,1.79,0.0
71095,71095,Namibia,20200401,66.67,59.9,57.74,75.0
71125,71125,Namibia,20200501,73.15,57.29,61.9,25.0
71156,71156,Namibia,20200601,58.33,49.48,52.98,25.0
71186,71186,Namibia,20200701,51.85,47.4,50.6,25.0
71217,71217,Namibia,20200801,50.0,46.35,49.4,25.0
71248,71248,Namibia,20200901,61.11,55.73,60.12,25.0
71278,71278,Namibia,20201001,60.19,54.17,58.33,25.0
71309,71309,Namibia,20201101,37.96,34.38,39.29,0.0
71339,71339,Namibia,20201201,37.96,34.38,39.29,0.0
71370,71370,Niger,20200101,0.0,0.0,0.0,0.0
71401,71401,Niger,20200201,0.0,0.0,0.0,0.0
71430,71430,Niger,20200301,0.0,0.0,0.0,0.0
71461,71461,Niger,20200401,61.11,39.58,45.24,0.0
71491,71491,Niger,20200501,61.11,47.4,50.6,25.0
71522,71522,Niger,20200601,25.93,27.6,27.98,25.0
71552,71552,Niger,20200701,25.93,27.6,27.98,25.0
71583,71583,Niger,20200801,25.93,27.6,27.98,25.0
71614,71614,Niger,20200901,17.59,26.04,22.62,50.0
71644,71644,Niger,20201001,14.81,24.48,20.83,50.0
71675,71675,Niger,20201101,14.81,18.49,21.13,0.0
71705,71705,Niger,20201201,24.07,23.7,27.08,0.0
71736,71736,Nigeria,20200101,0.0,0.0,0.0,0.0
71767,71767,Nigeria,20200201,11.11,6.25,7.14,0.0
71796,71796,Nigeria,20200301,11.11,14.58,16.67,0.0
71827,71827,Nigeria,20200401,82.87,61.2,69.94,0.0
71857,71857,Nigeria,20200501,85.65,68.23,76.19,12.5
71888,71888,Nigeria,20200601,84.26,68.23,76.19,12.5
71918,71918,Nigeria,20200701,71.76,61.2,68.15,12.5
71949,71949,Nigeria,20200801,73.15,61.98,69.05,12.5
71980,71980,Nigeria,20200901,65.74,60.94,64.29,37.5
72010,72010,Nigeria,20201001,54.63,57.81,57.14,62.5
72041,72041,Nigeria,20201101,50.93,47.92,54.76,0.0
72071,72071,Nigeria,20201201,50.93,47.92,54.76,0.0
72102,72102,Nicaragua,20200101,0.0,0.0,0.0,0.0
72133,72133,Nicaragua,20200201,0.0,0.0,0.0,0.0
72162,72162,Nicaragua,20200301,8.33,6.77,7.74,0.0
72193,72193,Nicaragua,20200401,15.74,13.02,14.88,0.0
72223,72223,Nicaragua,20200501,24.07,17.71,20.24,0.0
72254,72254,Nicaragua,20200601,18.52,14.58,16.67,0.0
72284,72284,Nicaragua,20200701,18.52,14.58,16.67,0.0
72315,72315,Nicaragua,20200801,20.37,15.62,17.86,0.0
72346,72346,Nicaragua,20200901,16.67,13.54,15.48,0.0
72376,72376,Nicaragua,20201001,8.33,8.85,10.12,0.0
72407,72407,Nicaragua,20201101,8.33,10.94,12.5,0.0
72437,72437,Nicaragua,20201201,8.33,10.94,12.5,0.0
72468,72468,Netherlands,20200101,0.0,0.0,0.0,0.0
72499,72499,Netherlands,20200201,0.0,2.08,2.38,0.0
72528,72528,Netherlands,20200301,5.56,11.46,13.1,0.0
72559,72559,Netherlands,20200401,78.7,66.67,63.69,87.5
72589,72589,Netherlands,20200501,78.7,66.67,63.69,87.5
72620,72620,Netherlands,20200601,62.96,64.06,60.71,87.5
72650,72650,Netherlands,20200701,39.81,48.96,43.45,87.5
72681,72681,Netherlands,20200801,39.81,48.96,43.45,87.5
72712,72712,Netherlands,20200901,50.93,55.21,50.6,87.5
72742,72742,Netherlands,20201001,62.04,59.9,57.74,75.0
72773,72773,Netherlands,20201101,62.04,59.9,57.74,75.0
72803,72803,Netherlands,20201201,56.48,55.73,52.98,75.0
72834,72834,Norway,20200101,0.0,0.0,0.0,0.0
72865,72865,Norway,20200201,11.11,6.25,7.14,0.0
72894,72894,Norway,20200301,11.11,8.33,9.52,0.0
72925,72925,Norway,20200401,79.63,54.69,57.14,37.5
72955,72955,Norway,20200501,67.59,47.92,49.4,37.5
72986,72986,Norway,20200601,58.33,42.71,43.45,37.5
73016,73016,Norway,20200701,40.74,38.02,38.1,37.5
73047,73047,Norway,20200801,40.74,38.02,38.1,37.5
73078,73078,Norway,20200901,37.96,38.02,38.1,37.5
73108,73108,Norway,20201001,32.41,34.9,34.52,37.5
73139,73139,Norway,20201101,43.52,41.93,42.56,37.5
73169,73169,Norway,20201201,56.02,48.96,50.6,37.5
73200,73200,Nepal,20200101,0.0,0.0,0.0,0.0
73231,73231,Nepal,20200201,13.89,16.15,18.45,0.0
73260,73260,Nepal,20200301,22.22,20.83,23.81,0.0
73291,73291,Nepal,20200401,96.3,71.88,71.43,75.0
73321,73321,Nepal,20200501,96.3,71.88,71.43,75.0
73352,73352,Nepal,20200601,92.59,69.79,69.05,75.0
73382,73382,Nepal,20200701,92.59,69.79,69.05,75.0
73413,73413,Nepal,20200801,78.7,60.94,62.5,50.0
73444,73444,Nepal,20200901,82.41,68.49,71.13,50.0
73474,73474,Nepal,20201001,76.85,66.15,68.45,50.0
73505,73505,Nepal,20201101,63.89,53.65,54.17,50.0
73535,73535,Nepal,20201201,60.19,53.65,54.17,50.0
73566,73566,New Zealand,20200101,0.0,0.0,0.0,0.0
73597,73597,New Zealand,20200201,11.11,6.25,7.14,0.0
73626,73626,New Zealand,20200301,19.44,19.27,22.02,0.0
73657,73657,New Zealand,20200401,96.3,78.65,80.95,62.5
