,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
59526,59526,Kenya,20210201,50.93,51.04,54.76,25.0
59554,59554,Kenya,20210301,50.93,51.04,54.76,25.0
59585,59585,Kenya,20210401,67.13,62.66,68.04,25.0
59615,59615,Kenya,20210501,74.07,69.69,72.5,50.0
59646,59646,Kenya,20210601,74.07,69.69,72.5,50.0
59676,59676,Kenya,20210701,65.74,67.6,66.55,75.0
59707,59707,Kenya,20210801,72.22,58.75,63.57,25.0
59738,59738,Kenya,20210901,56.02,65.68,67.92,50.0
59768,59768,Kenya,20211001,56.02,65.68,67.92,50.0
59799,59799,Kenya,20211101,32.41,50.31,50.36,50.0
59829,59829,Kenya,20211201,32.41,50.31,50.36,50.0
59860,59860,Kyrgyz Republic,20210101,40.74,40.1,42.26,25.0
59891,59891,Kyrgyz Republic,20210201,41.67,36.46,38.1,25.0
59919,59919,Kyrgyz Republic,20210301,46.76,44.01,41.37,62.5
59950,59950,Kyrgyz Republic,20210401,31.94,37.97,38.04,37.5
59980,59980,Kyrgyz Republic,20210501,54.63,59.17,56.9,75.0
60011,60011,Kyrgyz Republic,20210601,54.63,52.92,56.9,25.0
60041,60041,Kyrgyz Republic,20210701,57.41,54.17,58.33,25.0
60072,60072,Kyrgyz Republic,20210801,57.41,59.17,56.9,75.0
60103,60103,Kyrgyz Republic,20210901,44.44,53.12,50.0,75.0
60133,60133,Kyrgyz Republic,20211001,49.07,54.48,51.55,75.0
60164,60164,Kyrgyz Republic,20211101,49.07,55.73,52.98,75.0
60194,60194,Kyrgyz Republic,20211201,42.59,53.12,50.0,75.0
60225,60225,Cambodia,20210101,54.63,40.62,44.64,12.5
60256,60256,Cambodia,20210201,47.22,36.46,39.88,12.5
60284,60284,Cambodia,20210301,56.48,49.69,55.0,12.5
60315,60315,Cambodia,20210401,65.74,59.22,65.89,12.5
60345,60345,Cambodia,20210501,72.69,66.46,74.17,12.5
60376,60376,Cambodia,20210601,66.2,59.17,65.83,12.5
60406,60406,Cambodia,20210701,72.69,62.81,70.0,12.5
60437,60437,Cambodia,20210801,72.22,60.99,69.7,0.0
60468,60468,Cambodia,20210901,73.15,62.29,71.19,0.0
60498,60498,Cambodia,20211001,69.44,61.46,70.24,0.0
60529,60529,Cambodia,20211101,57.87,54.95,62.8,0.0
60559,60559,Cambodia,20211201,60.65,56.51,64.58,0.0
60590,60590,Kiribati,20210101,22.22,14.58,16.67,0.0
60621,60621,Kiribati,20210201,22.22,14.58,16.67,0.0
60649,60649,Kiribati,20210301,22.22,14.58,16.67,0.0
60680,60680,Kiribati,20210401,22.22,14.58,16.67,0.0
60710,60710,Kiribati,20210501,22.22,17.71,16.67,25.0
60741,60741,Kiribati,20210601,27.78,29.27,29.88,25.0
60771,60771,Kiribati,20210701,22.22,21.46,20.95,25.0
60802,60802,Kiribati,20210801,37.5,30.05,30.77,25.0
60833,60833,Kiribati,20210901,37.5,32.55,33.63,25.0
60863,60863,Kiribati,20211001,37.5,32.55,33.63,25.0
60894,60894,Kiribati,20211101,22.22,23.96,23.81,25.0
60924,60924,Kiribati,20211201,22.22,23.96,23.81,25.0
60955,60955,South Korea,20210101,66.2,64.84,66.96,50.0
60986,60986,South Korea,20210201,63.89,63.54,65.48,50.0
61014,61014,South Korea,20210301,58.33,62.92,64.76,50.0
61045,61045,South Korea,20210401,58.33,64.17,66.19,50.0
61075,61075,South Korea,20210501,58.33,64.17,66.19,50.0
61106,61106,South Korea,20210601,50.0,59.48,60.83,50.0
61136,61136,South Korea,20210701,36.57,51.15,51.31,50.0
61167,61167,South Korea,20210801,49.07,60.21,61.67,50.0
61198,61198,South Korea,20210901,50.93,62.5,64.29,50.0
61228,61228,South Korea,20211001,47.22,60.42,61.9,50.0
61259,61259,South Korea,20211101,39.35,55.99,56.85,50.0
61289,61289,South Korea,20211201,40.28,56.51,57.44,50.0
61320,61320,Kuwait,20210101,71.3,64.69,68.57,37.5
61351,61351,Kuwait,20210201,71.3,64.69,68.57,37.5
61379,61379,Kuwait,20210301,66.67,65.21,69.17,37.5
61410,61410,Kuwait,20210401,70.37,69.37,73.93,37.5
61440,61440,Kuwait,20210501,70.37,69.37,73.93,37.5
61471,61471,Kuwait,20210601,50.93,55.52,58.1,37.5
61501,61501,Kuwait,20210701,60.19,57.6,60.48,37.5
61532,61532,Kuwait,20210801,49.07,55.73,58.33,37.5
61563,61563,Kuwait,20210901,49.07,52.6,54.76,37.5
61593,61593,Kuwait,20211001,46.3,54.17,56.55,37.5
61624,61624,Kuwait,20211101,51.85,58.07,61.01,37.5
61654,61654,Kuwait,20211201,30.56,43.75,44.64,37.5
61685,61685,Laos,20210101,29.63,44.27,38.1,87.5
61716,61716,Laos,20210201,22.22,45.52,39.52,87.5
61744,61744,Laos,20210301,16.67,42.4,35.95,87.5
61775,61775,Laos,20210401,16.67,44.48,38.33,87.5
61805,61805,Laos,20210501,77.31,79.22,81.61,62.5
61836,61836,Laos,20210601,74.07,74.79,72.98,87.5
61866,61866,Laos,20210701,60.19,66.98,64.05,87.5
61897,61897,Laos,20210801,48.15,57.08,52.74,87.5
61928,61928,Laos,20210901,53.7,60.21,56.31,87.5
61958,61958,Laos,20211001,72.22,71.67,69.4,87.5
61989,61989,Laos,20211101,75.0,73.23,71.19,87.5
62019,62019,Laos,20211201,71.3,72.19,70.0,87.5
62050,62050,Lebanon,20210101,87.04,71.35,74.4,50.0
62081,62081,Lebanon,20210201,90.74,73.44,76.79,50.0
62109,62109,Lebanon,20210301,92.59,74.48,77.98,50.0
62140,62140,Lebanon,20210401,81.48,71.98,75.12,50.0
62170,62170,Lebanon,20210501,81.48,71.98,75.12,50.0
62201,62201,Lebanon,20210601,71.3,66.25,68.57,50.0
62231,62231,Lebanon,20210701,65.74,63.33,68.81,25.0
62262,62262,Lebanon,20210801,65.74,63.33,68.81,25.0
62293,62293,Lebanon,20210901,65.74,63.33,68.81,25.0
62323,62323,Lebanon,20211001,25.0,41.46,40.24,50.0
62354,62354,Lebanon,20211101,40.74,47.19,46.79,50.0
62384,62384,Lebanon,20211201,31.48,41.98,40.83,50.0
62415,62415,Liberia,20210101,35.19,29.69,33.93,0.0
62446,62446,Liberia,20210201,40.74,40.1,45.83,0.0
62474,62474,Liberia,20210301,44.44,43.75,48.21,12.5
62505,62505,Liberia,20210401,40.74,44.17,48.69,12.5
62535,62535,Liberia,20210501,43.52,46.98,51.9,12.5
62566,62566,Liberia,20210601,43.52,46.98,51.9,12.5
62596,62596,Liberia,20210701,55.56,55.83,62.02,12.5
62627,62627,Liberia,20210801,46.3,53.44,59.29,12.5
62658,62658,Liberia,20210901,41.67,47.19,52.14,12.5
62688,62688,Liberia,20211001,47.22,46.67,53.33,0.0
62719,62719,Liberia,20211101,47.22,48.75,55.71,0.0
62749,62749,Liberia,20211201,40.74,45.1,51.55,0.0
62780,62780,Libya,20210101,84.26,57.29,65.48,0.0
62811,62811,Libya,20210201,85.19,58.85,67.26,0.0
62839,62839,Libya,20210301,76.85,54.17,61.9,0.0
62870,62870,Libya,20210401,79.63,55.73,63.69,0.0
62900,62900,Libya,20210501,79.63,54.79,62.62,0.0
62931,62931,Libya,20210601,50.93,43.33,49.52,0.0
62961,62961,Libya,20210701,72.22,48.65,55.6,0.0
62992,62992,Libya,20210801,64.81,46.98,53.69,0.0
63023,63023,Libya,20210901,50.0,39.9,45.6,0.0
63053,63053,Libya,20211001,44.44,36.77,42.02,0.0
63084,63084,Libya,20211101,46.3,41.98,47.98,0.0
63114,63114,Libya,20211201,42.59,39.9,45.6,0.0
63145,63145,Liechtenstein,20210101,56.48,49.48,56.55,0.0
63176,63176,Liechtenstein,20210201,56.48,51.98,59.4,0.0
63204,63204,Liechtenstein,20210301,48.15,48.85,55.83,0.0
63235,63235,Liechtenstein,20210401,45.37,47.29,54.05,0.0
63265,63265,Liechtenstein,20210501,44.44,45.94,52.5,0.0
63296,63296,Liechtenstein,20210601,44.44,44.38,50.71,0.0
63326,63326,Liechtenstein,20210701,44.44,44.38,50.71,0.0
63357,63357,Liechtenstein,20210801,44.44,45.62,52.14,0.0
63388,63388,Liechtenstein,20210901,36.11,44.27,50.6,0.0
63418,63418,Liechtenstein,20211001,36.11,44.27,50.6,0.0
63449,63449,Liechtenstein,20211101,36.11,44.27,50.6,0.0
63479,63479,Liechtenstein,20211201,47.22,52.08,59.52,0.0
63510,63510,Sri Lanka,20210101,78.24,72.14,75.3,50.0
63541,63541,Sri Lanka,20210201,79.17,75.99,79.7,50.0
63569,63569,Sri Lanka,20210301,79.17,75.99,79.7,50.0
63600,63600,Sri Lanka,20210401,31.48,48.23,47.98,50.0
63630,63630,Sri Lanka,20210501,59.26,63.85,65.83,50.0
63661,63661,Sri Lanka,20210601,85.19,79.27,83.45,50.0
63691,63691,Sri Lanka,20210701,81.48,79.69,83.93,50.0
63722,63722,Sri Lanka,20210801,81.48,79.69,83.93,50.0
63753,63753,Sri Lanka,20210901,80.56,80.73,85.12,50.0
63783,63783,Sri Lanka,20211001,71.3,75.52,79.17,50.0
63814,63814,Sri Lanka,20211101,54.63,62.5,64.29,50.0
63844,63844,Sri Lanka,20211201,55.56,63.02,64.88,50.0
63875,63875,Lesotho,20210101,36.11,33.85,38.69,0.0
63906,63906,Lesotho,20210201,77.78,57.29,65.48,0.0
63934,63934,Lesotho,20210301,65.74,49.48,56.55,0.0
63965,63965,Lesotho,20210401,60.19,50.73,57.98,0.0
63995,63995,Lesotho,20210501,57.41,49.17,56.19,0.0
64026,64026,Lesotho,20210601,42.59,40.83,46.67,0.0
64056,64056,Lesotho,20210701,42.59,43.33,49.52,0.0
64087,64087,Lesotho,20210801,60.19,54.58,62.38,0.0
64118,64118,Lesotho,20210901,60.19,52.5,60.0,0.0
64148,64148,Lesotho,20211001,49.07,50.0,57.14,0.0
64179,64179,Lesotho,20211101,52.78,52.08,59.52,0.0
64209,64209,Lesotho,20211201,52.78,52.08,59.52,0.0
64240,64240,Lithuania,20210101,74.07,70.21,71.31,62.5
64271,64271,Lithuania,20210201,70.37,68.12,68.93,62.5
64299,64299,Lithuania,20210301,66.67,67.6,68.33,62.5
64330,64330,Lithuania,20210401,66.67,67.6,68.33,62.5
64360,64360,Lithuania,20210501,38.89,51.98,50.48,62.5
64391,64391,Lithuania,20210601,44.44,59.69,59.29,62.5
64421,64421,Lithuania,20210701,29.63,55.21,48.81,100.0
64452,64452,Lithuania,20210801,29.63,55.21,48.81,100.0
64483,64483,Lithuania,20210901,25.0,54.69,48.21,100.0
64513,64513,Lithuania,20211001,30.09,53.39,46.73,100.0
64544,64544,Lithuania,20211101,46.3,60.42,54.76,100.0
64574,64574,Lithuania,20211201,46.3,54.17,54.76,50.0
64605,64605,Luxembourg,20210101,67.59,69.69,70.71,62.5
64636,64636,Luxembourg,20210201,51.85,57.19,56.43,62.5
64664,64664,Luxembourg,20210301,55.56,62.6,62.62,62.5
64695,64695,Luxembourg,20210401,48.15,58.44,57.86,62.5
64725,64725,Luxembourg,20210501,48.15,59.69,59.29,62.5
64756,64756,Luxembourg,20210601,45.37,59.38,58.93,62.5
64786,64786,Luxembourg,20210701,41.67,57.29,56.55,62.5
64817,64817,Luxembourg,20210801,37.96,46.87,51.79,12.5
64848,64848,Luxembourg,20210901,37.96,46.87,51.79,12.5
64878,64878,Luxembourg,20211001,37.96,48.44,51.79,25.0
64909,64909,Luxembourg,20211101,46.3,53.12,57.14,25.0
64939,64939,Luxembourg,20211201,46.3,53.12,57.14,25.0
64970,64970,Latvia,20210101,63.89,63.75,58.57,100.0
65001,65001,Latvia,20210201,57.41,58.02,52.02,100.0
65029,65029,Latvia,20210301,56.48,58.75,52.86,100.0
65060,65060,Latvia,20210401,56.48,58.75,52.86,100.0
65090,65090,Latvia,20210501,56.48,56.56,53.93,75.0
65121,65121,Latvia,20210601,50.0,54.17,51.19,75.0
65151,65151,Latvia,20210701,41.67,40.1,45.83,0.0
65182,65182,Latvia,20210801,41.67,40.1,45.83,0.0
65213,65213,Latvia,20210901,37.96,38.02,43.45,0.0
65243,65243,Latvia,20211001,37.96,38.02,43.45,0.0
65274,65274,Latvia,20211101,70.37,64.06,66.07,50.0
65304,65304,Latvia,20211201,43.52,48.96,48.81,50.0
65335,65335,Macao,20210101,23.15,42.19,37.5,75.0
65366,65366,Macao,20210201,23.15,44.27,39.88,75.0
65394,65394,Macao,20210301,23.15,43.02,38.45,75.0
65425,65425,Macao,20210401,23.15,43.02,38.45,75.0
65455,65455,Macao,20210501,23.15,43.02,38.45,75.0
65486,65486,Macao,20210601,23.15,43.02,38.45,75.0
65516,65516,Macao,20210701,28.7,46.15,42.02,75.0
65547,65547,Macao,20210801,31.48,47.71,43.81,75.0
65578,65578,Macao,20210901,31.48,47.71,43.81,75.0
65608,65608,Macao,20211001,62.04,55.52,63.45,0.0
65639,65639,Macao,20211101,37.96,50.31,50.36,50.0
65669,65669,Macao,20211201,32.41,48.44,48.21,50.0
65700,65700,Morocco,20210101,76.85,62.5,67.86,25.0
65731,65731,Morocco,20210201,76.85,63.75,69.29,25.0
65759,65759,Morocco,20210301,76.85,68.12,70.71,50.0
65790,65790,Morocco,20210401,76.85,66.25,75.71,0.0
65820,65820,Morocco,20210501,71.3,60.0,68.57,0.0
65851,65851,Morocco,20210601,66.67,53.02,60.6,0.0
65881,65881,Morocco,20210701,66.67,57.71,64.17,12.5
65912,65912,Morocco,20210801,59.26,54.79,60.83,12.5
65943,65943,Morocco,20210901,64.81,61.25,68.21,12.5
65973,65973,Morocco,20211001,62.04,59.69,66.43,12.5
66004,66004,Morocco,20211101,86.11,72.71,79.52,25.0
66034,66034,Morocco,20211201,70.37,63.02,68.45,25.0
66065,66065,Monaco,20210101,51.85,52.81,55.0,37.5
66096,66096,Monaco,20210201,51.85,57.71,60.6,37.5
66124,66124,Monaco,20210301,57.41,62.08,65.6,37.5
66155,66155,Monaco,20210401,54.63,60.52,63.81,37.5
66185,66185,Monaco,20210501,54.63,61.77,65.24,37.5
66216,66216,Monaco,20210601,54.63,63.02,66.67,37.5
66246,66246,Monaco,20210701,43.52,55.21,57.74,37.5
66277,66277,Monaco,20210801,37.04,51.56,53.57,37.5
66308,66308,Monaco,20210901,37.04,51.56,53.57,37.5
66338,66338,Monaco,20211001,40.74,51.56,53.57,37.5
66369,66369,Monaco,20211101,35.19,50.0,50.0,50.0
66399,66399,Monaco,20211201,40.74,54.69,55.36,50.0
66430,66430,Moldova,20210101,57.41,58.33,61.31,37.5
66461,66461,Moldova,20210201,57.41,52.08,54.17,37.5
66489,66489,Moldova,20210301,69.44,58.85,61.9,37.5
66520,66520,Moldova,20210401,65.74,58.02,60.95,37.5
66550,66550,Moldova,20210501,61.11,63.44,67.14,37.5
66581,66581,Moldova,20210601,67.59,66.77,70.95,37.5
66611,66611,Moldova,20210701,67.59,64.69,68.57,37.5
66642,66642,Moldova,20210801,54.63,56.61,59.35,37.5
66673,66673,Moldova,20210901,29.63,45.42,46.55,37.5
66703,66703,Moldova,20211001,25.93,37.6,37.62,37.5
66734,66734,Moldova,20211101,25.93,37.6,37.62,37.5
66764,66764,Moldova,20211201,32.41,43.75,44.64,37.5
66795,66795,Madagascar,20210101,37.04,38.54,36.9,50.0
66826,66826,Madagascar,20210201,37.04,38.54,36.9,50.0
66854,66854,Madagascar,20210301,37.04,38.54,36.9,50.0
66885,66885,Madagascar,20210401,34.26,33.85,35.12,25.0
66915,66915,Madagascar,20210501,81.48,62.4,67.74,25.0
66946,66946,Madagascar,20210601,66.67,56.25,64.29,0.0
66976,66976,Madagascar,20210701,53.7,52.08,59.52,0.0
67007,67007,Madagascar,20210801,53.7,45.31,51.79,0.0
67038,67038,Madagascar,20210901,42.59,47.5,54.29,0.0
67068,67068,Madagascar,20211001,46.3,48.23,55.12,0.0
67099,67099,Madagascar,20211101,26.85,38.54,44.05,0.0
67129,67129,Madagascar,20211201,13.89,32.03,36.61,0.0
67160,67160,Mexico,20210101,71.76,63.75,62.14,75.0
67191,67191,Mexico,20210201,71.76,66.88,65.71,75.0
67219,67219,Mexico,20210301,60.65,55.62,60.0,25.0
67250,67250,Mexico,20210401,47.22,48.85,52.26,25.0
67280,67280,Mexico,20210501,44.44,47.76,51.01,25.0
67311,67311,Mexico,20210601,44.44,47.76,51.01,25.0
67341,67341,Mexico,20210701,44.44,47.76,51.01,25.0
67372,67372,Mexico,20210801,67.13,63.02,68.45,25.0
67403,67403,Mexico,20210901,67.13,60.68,65.77,25.0
67433,67433,Mexico,20211001,35.19,41.93,44.35,25.0
67464,67464,Mexico,20211101,35.19,41.93,44.35,25.0
67494,67494,Mexico,20211201,31.48,36.72,38.39,25.0
67525,67525,Mali,20210101,51.85,46.35,52.98,0.0
67556,67556,Mali,20210201,44.44,42.19,48.21,0.0
67584,67584,Mali,20210301,44.44,42.19,48.21,0.0
67615,67615,Mali,20210401,48.15,45.94,52.5,0.0
67645,67645,Mali,20210501,48.15,48.02,54.88,0.0
67676,67676,Mali,20210601,44.44,45.94,52.5,0.0
67706,67706,Mali,20210701,48.15,48.02,54.88,0.0
67737,67737,Mali,20210801,8.33,26.88,30.71,0.0
67768,67768,Mali,20210901,50.93,49.58,56.67,0.0
67798,67798,Mali,20211001,47.22,47.5,54.29,0.0
67829,67829,Mali,20211101,44.44,47.19,53.93,0.0
67859,67859,Mali,20211201,44.44,47.19,53.93,0.0
67890,67890,Malta,20210101,52.78,62.92,62.98,62.5
67921,67921,Malta,20210201,52.78,64.17,64.4,62.5
67949,67949,Malta,20210301,52.78,64.17,64.4,62.5
67980,67980,Malta,20210401,75.0,76.67,78.69,62.5
68010,68010,Malta,20210501,67.59,73.75,75.36,62.5
68041,68041,Malta,20210601,56.48,66.67,67.26,62.5
68071,68071,Malta,20210701,49.07,60.94,60.71,62.5
68102,68102,Malta,20210801,47.22,59.9,59.52,62.5
68133,68133,Malta,20210901,43.52,57.81,57.14,62.5
68163,68163,Malta,20211001,43.52,57.81,57.14,62.5
68194,68194,Malta,20211101,43.52,57.81,57.14,62.5
68224,68224,Malta,20211201,43.52,57.81,57.14,62.5
68255,68255,Myanmar,20210101,75.93,72.92,72.62,75.0
68286,68286,Myanmar,20210201,70.37,74.38,74.29,75.0
68314,68314,Myanmar,20210301,77.31,68.91,68.04,75.0
68345,68345,Myanmar,20210401,75.93,75.42,75.48,75.0
68375,68375,Myanmar,20210501,72.22,70.21,69.52,75.0
68406,68406,Myanmar,20210601,72.22,63.96,62.38,75.0
68436,68436,Myanmar,20210701,66.2,60.05,57.92,75.0
68467,68467,Myanmar,20210801,66.2,67.24,66.13,75.0
68498,68498,Myanmar,20210901,66.2,67.24,66.13,75.0
68528,68528,Myanmar,20211001,71.3,73.23,72.98,75.0
68559,68559,Myanmar,20211101,85.19,81.04,81.9,75.0
68589,68589,Myanmar,20211201,68.52,70.1,71.19,62.5
68620,68620,Mongolia,20210101,75.46,70.05,69.35,75.0
68651,68651,Mongolia,20210201,73.61,69.01,68.15,75.0
68679,68679,Mongolia,20210301,68.06,64.01,62.44,75.0
68710,68710,Mongolia,20210401,71.76,66.09,64.82,75.0
68740,68740,Mongolia,20210501,96.3,81.04,85.48,50.0
68771,68771,Mongolia,20210601,56.48,58.65,59.88,50.0
68801,68801,Mongolia,20210701,59.26,60.21,61.67,50.0
68832,68832,Mongolia,20210801,61.11,61.25,62.86,50.0
68863,68863,Mongolia,20210901,53.7,57.08,58.1,50.0
68893,68893,Mongolia,20211001,37.04,47.71,47.38,50.0
68924,68924,Mongolia,20211101,37.04,47.71,47.38,50.0
68954,68954,Mongolia,20211201,37.04,47.71,47.38,50.0
68985,68985,Mozambique,20210101,50.0,41.15,47.02,0.0
69016,69016,Mozambique,20210201,59.26,46.35,52.98,0.0
69044,69044,Mozambique,20210301,62.96,48.44,55.36,0.0
69075,69075,Mozambique,20210401,55.56,53.23,60.83,0.0
69105,69105,Mozambique,20210501,55.56,53.23,60.83,0.0
69136,69136,Mozambique,20210601,51.85,52.4,59.88,0.0
69166,69166,Mozambique,20210701,53.7,48.02,54.88,0.0
69197,69197,Mozambique,20210801,53.7,50.1,57.26,0.0
69228,69228,Mozambique,20210901,48.15,41.98,47.98,0.0
69258,69258,Mozambique,20211001,48.15,41.98,47.98,0.0
69289,69289,Mozambique,20211101,48.15,41.98,47.98,0.0
69319,69319,Mozambique,20211201,48.15,40.73,46.55,0.0
69350,69350,Mauritania,20210101,59.26,46.35,52.98,0.0
69381,69381,Mauritania,20210201,50.93,41.67,47.62,0.0
69409,69409,Mauritania,20210301,48.15,36.98,42.26,0.0
69440,69440,Mauritania,20210401,33.33,38.65,44.17,0.0
69470,69470,Mauritania,20210501,31.48,39.48,41.55,25.0
69501,69501,Mauritania,20210601,39.81,45.42,48.33,25.0
69531,69531,Mauritania,20210701,39.81,45.42,48.33,25.0
69562,69562,Mauritania,20210801,36.11,38.12,43.57,0.0
69593,69593,Mauritania,20210901,44.44,44.9,51.31,0.0
69623,69623,Mauritania,20211001,47.22,45.62,52.14,0.0
69654,69654,Mauritania,20211101,17.59,30.21,34.52,0.0
69684,69684,Mauritania,20211201,50.0,49.27,56.31,0.0
69715,69715,Mauritius,20210101,16.67,29.69,26.79,50.0
69746,69746,Mauritius,20210201,19.44,42.08,37.38,75.0
69774,69774,Mauritius,20210301,19.44,43.33,38.81,75.0
69805,69805,Mauritius,20210401,96.3,87.81,89.64,75.0
69835,69835,Mauritius,20210501,72.22,72.08,71.67,75.0
69866,69866,Mauritius,20210601,80.56,79.27,79.88,75.0
69896,69896,Mauritius,20210701,57.41,67.5,66.43,75.0
69927,69927,Mauritius,20210801,51.85,65.94,61.07,100.0
69958,69958,Mauritius,20210901,49.07,65.62,60.71,100.0
69988,69988,Mauritius,20211001,39.81,60.42,54.76,100.0
70019,70019,Mauritius,20211101,28.7,54.17,47.62,100.0
70049,70049,Mauritius,20211201,47.22,64.58,59.52,100.0
70080,70080,Malawi,20210101,50.93,45.31,50.0,12.5
70111,70111,Malawi,20210201,51.85,47.4,47.02,50.0
70139,70139,Malawi,20210301,40.74,41.15,39.88,50.0
70170,70170,Malawi,20210401,48.15,56.35,57.26,50.0
70200,70200,Malawi,20210501,45.37,50.83,50.95,50.0
70231,70231,Malawi,20210601,31.48,44.27,43.45,50.0
70261,70261,Malawi,20210701,45.37,48.96,52.38,25.0
70292,70292,Malawi,20210801,42.59,55.73,56.55,50.0
70323,70323,Malawi,20210901,39.81,45.83,52.38,0.0
70353,70353,Malawi,20211001,31.48,34.9,39.88,0.0
70384,70384,Malawi,20211101,24.07,30.73,35.12,0.0
70414,70414,Malawi,20211201,39.81,37.24,42.56,0.0
70445,70445,Malaysia,20210101,67.13,70.57,69.94,75.0
70476,70476,Malaysia,20210201,77.31,76.3,76.49,75.0
70504,70504,Malaysia,20210301,73.61,76.72,76.96,75.0
70535,70535,Malaysia,20210401,68.06,73.59,73.39,75.0
70565,70565,Malaysia,20210501,65.28,70.16,69.46,75.0
70596,70596,Malaysia,20210601,80.56,80.0,80.71,75.0
70626,70626,Malaysia,20210701,80.56,80.0,80.71,75.0
70657,70657,Malaysia,20210801,85.19,80.52,81.31,75.0
70688,70688,Malaysia,20210901,67.59,70.62,70.0,75.0
70718,70718,Malaysia,20211001,59.26,64.06,62.5,75.0
70749,70749,Malaysia,20211101,59.26,64.06,62.5,75.0
70779,70779,Malaysia,20211201,53.24,59.64,57.44,75.0
70810,70810,Namibia,20210101,38.89,41.15,47.02,0.0
70841,70841,Namibia,20210201,38.89,40.62,46.43,0.0
70869,70869,Namibia,20210301,50.0,45.31,51.79,0.0
70900,70900,Namibia,20210401,42.59,46.15,52.74,0.0
70930,70930,Namibia,20210501,46.76,48.49,55.42,0.0
70961,70961,Namibia,20210601,35.19,46.15,52.74,0.0
70991,70991,Namibia,20210701,78.7,67.29,76.9,0.0
71022,71022,Namibia,20210801,59.26,58.44,66.79,0.0
71053,71053,Namibia,20210901,44.44,48.54,55.48,0.0
71083,71083,Namibia,20211001,36.11,45.42,51.9,0.0
71114,71114,Namibia,20211101,36.11,45.42,51.9,0.0
71144,71144,Namibia,20211201,25.0,39.17,44.76,0.0
71175,71175,Niger,20210101,31.48,27.86,31.85,0.0
71206,71206,Niger,20210201,31.48,34.11,31.85,50.0
71234,71234,Niger,20210301,34.26,34.9,32.74,50.0
71265,71265,Niger,20210401,34.26,34.9,32.74,50.0
71295,71295,Niger,20210501,30.56,39.38,37.86,50.0
71326,71326,Niger,20210601,19.44,31.46,28.81,50.0
71356,71356,Niger,20210701,19.44,31.46,28.81,50.0
71387,71387,Niger,20210801,19.44,31.46,28.81,50.0
71418,71418,Niger,20210901,25.0,32.08,36.67,0.0
71448,71448,Niger,20211001,19.44,28.96,33.1,0.0
71479,71479,Niger,20211101,25.0,36.25,41.43,0.0
71509,71509,Niger,20211201,16.67,32.03,36.61,0.0
71540,71540,Nigeria,20210101,58.33,52.08,59.52,0.0
71571,71571,Nigeria,20210201,58.33,47.4,54.17,0.0
71599,71599,Nigeria,20210301,58.33,47.4,54.17,0.0
71630,71630,Nigeria,20210401,45.37,38.54,44.05,0.0
71660,71660,Nigeria,20210501,47.22,48.75,55.71,0.0
71691,71691,Nigeria,20210601,52.78,47.5,54.29,0.0
71721,71721,Nigeria,20210701,47.22,42.5,48.57,0.0
71752,71752,Nigeria,20210801,52.78,45.62,52.14,0.0
71783,71783,Nigeria,20210901,54.63,48.44,55.36,0.0
71813,71813,Nigeria,20211001,47.22,42.19,48.21,0.0
71844,71844,Nigeria,20211101,41.67,42.71,48.81,0.0
71874,71874,Nigeria,20211201,37.96,38.54,44.05,0.0
71905,71905,Nicaragua,20210101,8.33,10.94,12.5,0.0
71936,71936,Nicaragua,20210201,8.33,10.94,12.5,0.0
71964,71964,Nicaragua,20210301,8.33,13.28,15.18,0.0
71995,71995,Nicaragua,20210401,13.89,16.88,19.29,0.0
72025,72025,Nicaragua,20210501,13.89,16.88,19.29,0.0
72056,72056,Nicaragua,20210601,8.33,12.19,13.93,0.0
72086,72086,Nicaragua,20210701,2.78,12.6,14.4,0.0
72117,72117,Nicaragua,20210801,2.78,18.85,21.55,0.0
72148,72148,Nicaragua,20210901,2.78,17.29,19.76,0.0
72178,72178,Nicaragua,20211001,2.78,18.85,21.55,0.0
72209,72209,Nicaragua,20211101,8.33,16.25,18.57,0.0
72239,72239,Nicaragua,20211201,8.33,20.62,20.0,25.0
72270,72270,Netherlands,20210101,78.7,68.23,67.26,75.0
72301,72301,Netherlands,20210201,82.41,72.81,72.5,75.0
72329,72329,Netherlands,20210301,78.7,71.98,71.55,75.0
72360,72360,Netherlands,20210401,75.0,69.9,69.17,75.0
72390,72390,Netherlands,20210501,67.59,65.73,64.4,75.0
72421,72421,Netherlands,20210601,67.59,65.73,64.4,75.0
72451,72451,Netherlands,20210701,32.41,45.1,40.83,75.0
72482,72482,Netherlands,20210801,41.67,51.56,51.79,50.0
72513,72513,Netherlands,20210901,41.67,53.65,54.17,50.0
72543,72543,Netherlands,20211001,47.22,58.85,60.12,50.0
72574,72574,Netherlands,20211101,41.67,55.73,56.55,50.0
72604,72604,Netherlands,20211201,56.48,65.62,67.86,50.0
72635,72635,Norway,20210101,56.02,54.38,56.79,37.5
72666,72666,Norway,20210201,73.15,65.26,69.23,37.5
72694,72694,Norway,20210301,67.59,62.14,65.65,37.5
72725,72725,Norway,20210401,71.3,67.29,71.55,37.5
72755,72755,Norway,20210501,65.74,64.17,67.98,37.5
72786,72786,Norway,20210601,53.7,56.82,59.58,37.5
72816,72816,Norway,20210701,53.7,56.82,59.58,37.5
72847,72847,Norway,20210801,47.22,53.18,55.42,37.5
72878,72878,Norway,20210901,38.89,52.6,54.76,37.5
