,CountryName,DateTime,StringencyIndex,ContainmentHealthIndex,EconomicSupportIndex,GovernmentResponseIndex
4457,Latvia,2020-03-01,8.33,7.74,0.0,6.77
4458,Latvia,2020-04-01,69.44,57.74,87.5,61.46
4459,Latvia,2020-05-01,69.44,57.74,87.5,61.46
4460,Latvia,2020-06-01,61.11,58.63,50.0,57.55
4461,Latvia,2020-07-01,50.0,54.46,50.0,53.91
4462,Latvia,2020-08-01,47.22,52.68,50.0,52.34
4463,Latvia,2020-09-01,41.67,49.11,50.0,49.22
4464,Latvia,2020-10-01,37.04,48.81,50.0,48.96
4465,Latvia,2020-11-01,42.59,48.21,50.0,48.44
4466,Latvia,2020-12-01,53.7,55.36,100.0,60.94
4467,Latvia,2021-01-01,63.89,58.57,100.0,63.75
4468,Latvia,2021-02-01,57.41,52.02,100.0,58.02
4469,Latvia,2021-03-01,56.48,52.86,100.0,58.75
4470,Latvia,2021-04-01,56.48,52.86,100.0,58.75
4471,Latvia,2021-05-01,56.48,53.93,75.0,56.56
4472,Latvia,2021-06-01,50.0,51.19,75.0,54.17
4473,Latvia,2021-07-01,41.67,45.83,0.0,40.1
4474,Latvia,2021-08-01,41.67,45.83,0.0,40.1
4475,Latvia,2021-09-01,37.96,43.45,0.0,38.02
4476,Latvia,2021-10-01,37.96,43.45,0.0,38.02
4477,Latvia,2021-11-01,70.37,66.07,50.0,64.06
4478,Latvia,2021-12-01,43.52,48.81,50.0,48.96
4479,Latvia,2022-01-01,35.19,43.45,50.0,44.27
4480,Latvia,2022-02-01,48.15,51.79,50.0,51.56
4481,Latvia,2022-03-01,35.19,39.29,25.0,37.5
4482,Lebanon,2020-01-01,0.0,0.0,0.0,0.0
4483,Lebanon,2020-02-01,0.0,0.0,0.0,0.0
4484,Lebanon,2020-03-01,25.0,22.02,0.0,19.27
4485,Lebanon,2020-04-01,85.19,69.05,0.0,60.42
4486,Lebanon,2020-05-01,81.48,66.67,50.0,64.58
4487,Lebanon,2020-06-01,74.07,63.69,50.0,61.98
4488,Lebanon,2020-07-01,68.52,60.12,50.0,58.85
4489,Lebanon,2020-08-01,64.81,60.12,50.0,58.85
4490,Lebanon,2020-09-01,75.93,64.88,50.0,63.02
4491,Lebanon,2020-10-01,70.37,62.5,50.0,60.94
4492,Lebanon,2020-11-01,57.41,52.98,50.0,52.6
4493,Lebanon,2020-12-01,87.04,74.4,50.0,71.35
4494,Lebanon,2021-01-01,87.04,74.4,50.0,71.35
4495,Lebanon,2021-02-01,90.74,76.79,50.0,73.44
4496,Lebanon,2021-03-01,92.59,77.98,50.0,74.48
4497,Lebanon,2021-04-01,81.48,75.12,50.0,71.98
4498,Lebanon,2021-05-01,81.48,75.12,50.0,71.98
4499,Lebanon,2021-06-01,71.3,68.57,50.0,66.25
4500,Lebanon,2021-07-01,65.74,68.81,25.0,63.33
4501,Lebanon,2021-08-01,65.74,68.81,25.0,63.33
4502,Lebanon,2021-09-01,65.74,68.81,25.0,63.33
4503,Lebanon,2021-10-01,25.0,40.24,50.0,41.46
4504,Lebanon,2021-11-01,40.74,46.79,50.0,47.19
4505,Lebanon,2021-12-01,31.48,40.83,50.0,41.98
4506,Lebanon,2022-01-01,42.59,55.71,50.0,55.0
4507,Lebanon,2022-02-01,35.19,50.0,50.0,50.0
4508,Lebanon,2022-03-01,,,50.0,
4509,Lesotho,2020-01-01,0.0,0.0,0.0,0.0
4510,Lesotho,2020-02-01,0.0,0.0,0.0,0.0
4511,Lesotho,2020-03-01,0.0,0.0,0.0,0.0
4512,Lesotho,2020-04-01,90.74,60.71,0.0,53.12
4513,Lesotho,2020-05-01,90.74,62.5,50.0,60.94
4514,Lesotho,2020-06-01,62.04,47.62,50.0,47.92
4515,Lesotho,2020-07-01,54.63,42.86,50.0,43.75
4516,Lesotho,2020-08-01,71.3,53.57,50.0,53.12
4517,Lesotho,2020-09-01,71.3,53.57,50.0,53.12
4518,Lesotho,2020-10-01,56.48,49.4,50.0,49.48
4519,Lesotho,2020-11-01,47.22,43.45,0.0,38.02
4520,Lesotho,2020-12-01,36.11,38.69,0.0,33.85
4521,Lesotho,2021-01-01,36.11,38.69,0.0,33.85
4522,Lesotho,2021-02-01,77.78,65.48,0.0,57.29
4523,Lesotho,2021-03-01,65.74,56.55,0.0,49.48
4524,Lesotho,2021-04-01,60.19,57.98,0.0,50.73
4525,Lesotho,2021-05-01,57.41,56.19,0.0,49.17
4526,Lesotho,2021-06-01,42.59,46.67,0.0,40.83
4527,Lesotho,2021-07-01,42.59,49.52,0.0,43.33
4528,Lesotho,2021-08-01,60.19,62.38,0.0,54.58
4529,Lesotho,2021-09-01,60.19,60.0,0.0,52.5
4530,Lesotho,2021-10-01,49.07,57.14,0.0,50.0
4531,Lesotho,2021-11-01,52.78,59.52,0.0,52.08
4532,Lesotho,2021-12-01,52.78,59.52,0.0,52.08
4533,Lesotho,2022-01-01,45.37,53.57,0.0,46.88
4534,Lesotho,2022-02-01,45.37,51.19,0.0,44.79
4535,Lesotho,2022-03-01,37.96,43.45,0.0,38.02
4536,Liberia,2020-01-01,0.0,0.0,0.0,0.0
4537,Liberia,2020-02-01,5.56,3.57,0.0,3.12
4538,Liberia,2020-03-01,5.56,3.57,0.0,3.12
4539,Liberia,2020-04-01,79.63,58.33,0.0,51.04
4540,Liberia,2020-05-01,87.96,72.62,0.0,63.54
4541,Liberia,2020-06-01,84.26,70.24,0.0,61.46
4542,Liberia,2020-07-01,75.93,63.69,0.0,55.73
4543,Liberia,2020-08-01,64.81,52.98,0.0,46.35
4544,Liberia,2020-09-01,60.19,54.76,0.0,47.92
4545,Liberia,2020-10-01,60.19,54.76,0.0,47.92
4546,Liberia,2020-11-01,57.41,48.21,0.0,42.19
4547,Liberia,2020-12-01,50.0,43.45,0.0,38.02
4548,Liberia,2021-01-01,35.19,33.93,0.0,29.69
4549,Liberia,2021-02-01,40.74,45.83,0.0,40.1
4550,Liberia,2021-03-01,44.44,48.21,12.5,43.75
4551,Liberia,2021-04-01,40.74,48.69,12.5,44.17
4552,Liberia,2021-05-01,43.52,51.9,12.5,46.98
4553,Liberia,2021-06-01,43.52,51.9,12.5,46.98
4554,Liberia,2021-07-01,55.56,62.02,12.5,55.83
4555,Liberia,2021-08-01,46.3,59.29,12.5,53.44
4556,Liberia,2021-09-01,41.67,52.14,12.5,47.19
4557,Liberia,2021-10-01,47.22,53.33,0.0,46.67
4558,Liberia,2021-11-01,47.22,55.71,0.0,48.75
4559,Liberia,2021-12-01,40.74,51.55,0.0,45.1
4560,Liberia,2022-01-01,29.63,41.9,0.0,36.67
4561,Liberia,2022-02-01,29.63,41.9,0.0,36.67
4562,Liberia,2022-03-01,29.63,41.9,0.0,36.67
4563,Libya,2020-01-01,0.0,0.0,0.0,0.0
4564,Libya,2020-02-01,0.0,0.0,0.0,0.0
4565,Libya,2020-03-01,5.56,3.57,0.0,3.12
4566,Libya,2020-04-01,90.74,70.24,0.0,61.46
4567,Libya,2020-05-01,100.0,77.38,0.0,67.71
4568,Libya,2020-06-01,96.3,72.62,0.0,63.54
4569,Libya,2020-07-01,94.44,70.24,0.0,61.46
4570,Libya,2020-08-01,87.96,66.07,0.0,57.81
4571,Libya,2020-09-01,86.11,70.54,0.0,61.72
4572,Libya,2020-10-01,86.11,70.54,0.0,61.72
4573,Libya,2020-11-01,79.63,64.88,0.0,56.77
4574,Libya,2020-12-01,79.63,61.31,0.0,53.65
4575,Libya,2021-01-01,84.26,65.48,0.0,57.29
4576,Libya,2021-02-01,85.19,67.26,0.0,58.85
4577,Libya,2021-03-01,76.85,61.9,0.0,54.17
4578,Libya,2021-04-01,79.63,63.69,0.0,55.73
4579,Libya,2021-05-01,79.63,62.62,0.0,54.79
4580,Libya,2021-06-01,50.93,49.52,0.0,43.33
4581,Libya,2021-07-01,72.22,55.6,0.0,48.65
4582,Libya,2021-08-01,64.81,53.69,0.0,46.98
4583,Libya,2021-09-01,50.0,45.6,0.0,39.9
4584,Libya,2021-10-01,44.44,42.02,0.0,36.77
4585,Libya,2021-11-01,46.3,47.98,0.0,41.98
4586,Libya,2021-12-01,42.59,45.6,0.0,39.9
4587,Libya,2022-01-01,50.0,51.79,0.0,45.31
4588,Libya,2022-02-01,51.85,52.98,0.0,46.35
4589,Libya,2022-03-01,50.0,51.79,0.0,45.31
4590,Liechtenstein,2020-01-01,0.0,0.0,0.0,0.0
4591,Liechtenstein,2020-02-01,0.0,0.0,0.0,0.0
4592,Liechtenstein,2020-03-01,25.0,16.07,0.0,14.06
4593,Liechtenstein,2020-04-01,64.81,48.81,0.0,42.71
4594,Liechtenstein,2020-05-01,63.89,48.21,0.0,42.19
4595,Liechtenstein,2020-06-01,56.48,52.38,0.0,45.83
4596,Liechtenstein,2020-07-01,49.07,47.62,0.0,41.67
4597,Liechtenstein,2020-08-01,43.52,45.83,0.0,40.1
4598,Liechtenstein,2020-09-01,43.52,45.83,0.0,40.1
4599,Liechtenstein,2020-10-01,43.52,45.83,0.0,40.1
4600,Liechtenstein,2020-11-01,50.93,50.6,0.0,44.27
4601,Liechtenstein,2020-12-01,56.48,54.17,0.0,47.4
4602,Liechtenstein,2021-01-01,56.48,56.55,0.0,49.48
4603,Liechtenstein,2021-02-01,56.48,59.4,0.0,51.98
4604,Liechtenstein,2021-03-01,48.15,55.83,0.0,48.85
4605,Liechtenstein,2021-04-01,45.37,54.05,0.0,47.29
4606,Liechtenstein,2021-05-01,44.44,52.5,0.0,45.94
4607,Liechtenstein,2021-06-01,44.44,50.71,0.0,44.38
4608,Liechtenstein,2021-07-01,44.44,50.71,0.0,44.38
4609,Liechtenstein,2021-08-01,44.44,52.14,0.0,45.62
4610,Liechtenstein,2021-09-01,36.11,50.6,0.0,44.27
4611,Liechtenstein,2021-10-01,36.11,50.6,0.0,44.27
4612,Liechtenstein,2021-11-01,36.11,50.6,0.0,44.27
4613,Liechtenstein,2021-12-01,47.22,59.52,0.0,52.08
4614,Liechtenstein,2022-01-01,54.63,64.29,0.0,56.25
4615,Liechtenstein,2022-02-01,47.22,59.52,50.0,58.33
4616,Liechtenstein,2022-03-01,28.7,48.21,50.0,48.44
4617,Lithuania,2020-01-01,0.0,0.0,0.0,0.0
4618,Lithuania,2020-02-01,0.0,2.38,0.0,2.08
4619,Lithuania,2020-03-01,11.11,9.52,0.0,8.33
4620,Lithuania,2020-04-01,81.48,59.52,25.0,55.21
4621,Lithuania,2020-05-01,77.78,64.29,75.0,65.62
4622,Lithuania,2020-06-01,50.93,47.02,75.0,50.52
4623,Lithuania,2020-07-01,25.93,30.95,75.0,36.46
4624,Lithuania,2020-08-01,28.7,32.74,75.0,38.02
4625,Lithuania,2020-09-01,28.7,36.31,75.0,41.15
4626,Lithuania,2020-10-01,31.48,38.1,62.5,41.15
4627,Lithuania,2020-11-01,56.94,55.36,62.5,56.25
4628,Lithuania,2020-12-01,57.41,61.31,62.5,61.46
4629,Lithuania,2021-01-01,74.07,71.31,62.5,70.21
4630,Lithuania,2021-02-01,70.37,68.93,62.5,68.12
4631,Lithuania,2021-03-01,66.67,68.33,62.5,67.6
4632,Lithuania,2021-04-01,66.67,68.33,62.5,67.6
4633,Lithuania,2021-05-01,38.89,50.48,62.5,51.98
4634,Lithuania,2021-06-01,44.44,59.29,62.5,59.69
4635,Lithuania,2021-07-01,29.63,48.81,100.0,55.21
4636,Lithuania,2021-08-01,29.63,48.81,100.0,55.21
4637,Lithuania,2021-09-01,25.0,48.21,100.0,54.69
4638,Lithuania,2021-10-01,30.09,46.73,100.0,53.39
4639,Lithuania,2021-11-01,46.3,54.76,100.0,60.42
4640,Lithuania,2021-12-01,46.3,54.76,50.0,54.17
4641,Lithuania,2022-01-01,53.7,59.52,50.0,58.33
4642,Lithuania,2022-02-01,53.7,59.52,50.0,58.33
4643,Lithuania,2022-03-01,17.59,38.1,100.0,45.83
4644,Luxembourg,2020-01-01,0.0,0.0,0.0,0.0
4645,Luxembourg,2020-02-01,0.0,0.0,0.0,0.0
4646,Luxembourg,2020-03-01,0.0,11.9,0.0,10.42
4647,Luxembourg,2020-04-01,79.63,65.48,100.0,69.79
4648,Luxembourg,2020-05-01,70.37,62.5,100.0,67.19
4649,Luxembourg,2020-06-01,47.22,52.38,100.0,58.33
4650,Luxembourg,2020-07-01,27.78,39.88,100.0,47.4
4651,Luxembourg,2020-08-01,33.33,40.48,100.0,47.92
4652,Luxembourg,2020-09-01,47.22,49.4,100.0,55.73
4653,Luxembourg,2020-10-01,47.22,49.4,100.0,55.73
4654,Luxembourg,2020-11-01,56.48,60.71,100.0,65.62
4655,Luxembourg,2020-12-01,60.19,63.1,62.5,63.02
4656,Luxembourg,2021-01-01,67.59,70.71,62.5,69.69
4657,Luxembourg,2021-02-01,51.85,56.43,62.5,57.19
4658,Luxembourg,2021-03-01,55.56,62.62,62.5,62.6
4659,Luxembourg,2021-04-01,48.15,57.86,62.5,58.44
4660,Luxembourg,2021-05-01,48.15,59.29,62.5,59.69
4661,Luxembourg,2021-06-01,45.37,58.93,62.5,59.38
4662,Luxembourg,2021-07-01,41.67,56.55,62.5,57.29
4663,Luxembourg,2021-08-01,37.96,51.79,12.5,46.87
4664,Luxembourg,2021-09-01,37.96,51.79,12.5,46.87
4665,Luxembourg,2021-10-01,37.96,51.79,25.0,48.44
4666,Luxembourg,2021-11-01,46.3,57.14,25.0,53.12
4667,Luxembourg,2021-12-01,46.3,57.14,25.0,53.12
4668,Luxembourg,2022-01-01,46.3,57.14,25.0,53.12
4669,Luxembourg,2022-02-01,55.56,63.1,25.0,58.33
4670,Luxembourg,2022-03-01,46.3,57.14,0.0,50.0
4671,Macao,2020-01-01,11.11,7.14,0.0,6.25
4672,Macao,2020-02-01,36.11,39.88,0.0,34.9
4673,Macao,2020-03-01,46.3,50.0,75.0,53.12
4674,Macao,2020-04-01,41.67,47.02,75.0,50.52
4675,Macao,2020-05-01,40.74,46.43,75.0,50.0
4676,Macao,2020-06-01,34.26,42.26,75.0,46.35
4677,Macao,2020-07-01,23.15,32.74,75.0,38.02
4678,Macao,2020-08-01,23.15,39.88,75.0,44.27
4679,Macao,2020-09-01,23.15,39.88,75.0,44.27
4680,Macao,2020-10-01,23.15,39.88,75.0,44.27
4681,Macao,2020-11-01,23.15,39.88,75.0,44.27
4682,Macao,2020-12-01,23.15,37.5,75.0,42.19
4683,Macao,2021-01-01,23.15,37.5,75.0,42.19
4684,Macao,2021-02-01,23.15,39.88,75.0,44.27
4685,Macao,2021-03-01,23.15,38.45,75.0,43.02
4686,Macao,2021-04-01,23.15,38.45,75.0,43.02
4687,Macao,2021-05-01,23.15,38.45,75.0,43.02
4688,Macao,2021-06-01,23.15,38.45,75.0,43.02
4689,Macao,2021-07-01,28.7,42.02,75.0,46.15
4690,Macao,2021-08-01,31.48,43.81,75.0,47.71
4691,Macao,2021-09-01,31.48,43.81,75.0,47.71
4692,Macao,2021-10-01,62.04,63.45,0.0,55.52
4693,Macao,2021-11-01,37.96,50.36,50.0,50.31
4694,Macao,2021-12-01,32.41,48.21,50.0,48.44
4695,Macao,2022-01-01,32.41,48.21,50.0,48.44
4696,Macao,2022-02-01,32.41,48.21,50.0,48.44
4697,Macao,2022-03-01,54.63,62.5,75.0,64.06
4698,Madagascar,2020-01-01,0.0,0.0,0.0,0.0
4699,Madagascar,2020-02-01,0.0,0.0,0.0,0.0
4700,Madagascar,2020-03-01,0.0,0.0,0.0,0.0
4701,Madagascar,2020-04-01,91.67,70.83,0.0,61.98
4702,Madagascar,2020-05-01,67.59,60.42,25.0,55.99
4703,Madagascar,2020-06-01,70.37,62.2,25.0,57.55
4704,Madagascar,2020-07-01,68.98,60.12,50.0,58.85
4705,Madagascar,2020-08-01,68.98,60.12,50.0,58.85
4706,Madagascar,2020-09-01,60.19,54.46,50.0,53.91
4707,Madagascar,2020-10-01,50.0,47.92,50.0,48.18
4708,Madagascar,2020-11-01,37.04,36.9,50.0,38.54
4709,Madagascar,2020-12-01,37.04,36.9,50.0,38.54
4710,Madagascar,2021-01-01,37.04,36.9,50.0,38.54
4711,Madagascar,2021-02-01,37.04,36.9,50.0,38.54
4712,Madagascar,2021-03-01,37.04,36.9,50.0,38.54
4713,Madagascar,2021-04-01,34.26,35.12,25.0,33.85
4714,Madagascar,2021-05-01,81.48,67.74,25.0,62.4
4715,Madagascar,2021-06-01,66.67,64.29,0.0,56.25
4716,Madagascar,2021-07-01,53.7,59.52,0.0,52.08
4717,Madagascar,2021-08-01,53.7,51.79,0.0,45.31
4718,Madagascar,2021-09-01,42.59,54.29,0.0,47.5
4719,Madagascar,2021-10-01,46.3,55.12,0.0,48.23
4720,Madagascar,2021-11-01,26.85,44.05,0.0,38.54
4721,Madagascar,2021-12-01,13.89,36.61,0.0,32.03
4722,Madagascar,2022-01-01,47.69,51.49,0.0,45.05
4723,Madagascar,2022-02-01,31.94,43.75,0.0,38.28
4724,Madagascar,2022-03-01,37.5,50.89,0.0,44.53
4725,Malawi,2020-01-01,0.0,0.0,0.0,0.0
4726,Malawi,2020-02-01,0.0,0.0,0.0,0.0
4727,Malawi,2020-03-01,5.56,3.57,0.0,3.12
4728,Malawi,2020-04-01,52.78,33.93,0.0,29.69
4729,Malawi,2020-05-01,60.19,50.0,100.0,56.25
4730,Malawi,2020-06-01,60.19,50.0,100.0,56.25
4731,Malawi,2020-07-01,60.19,50.0,100.0,56.25
4732,Malawi,2020-08-01,60.19,50.0,50.0,50.0
4733,Malawi,2020-09-01,59.26,52.98,50.0,52.6
4734,Malawi,2020-10-01,54.63,46.43,0.0,40.62
4735,Malawi,2020-11-01,50.93,50.0,12.5,45.31
4736,Malawi,2020-12-01,50.93,50.0,12.5,45.31
4737,Malawi,2021-01-01,50.93,50.0,12.5,45.31
4738,Malawi,2021-02-01,51.85,47.02,50.0,47.4
4739,Malawi,2021-03-01,40.74,39.88,50.0,41.15
4740,Malawi,2021-04-01,48.15,57.26,50.0,56.35
4741,Malawi,2021-05-01,45.37,50.95,50.0,50.83
4742,Malawi,2021-06-01,31.48,43.45,50.0,44.27
4743,Malawi,2021-07-01,45.37,52.38,25.0,48.96
4744,Malawi,2021-08-01,42.59,56.55,50.0,55.73
4745,Malawi,2021-09-01,39.81,52.38,0.0,45.83
4746,Malawi,2021-10-01,31.48,39.88,0.0,34.9
4747,Malawi,2021-11-01,24.07,35.12,0.0,30.73
4748,Malawi,2021-12-01,39.81,42.56,0.0,37.24
4749,Malawi,2022-01-01,39.81,45.24,0.0,39.58
4750,Malawi,2022-02-01,36.11,45.24,0.0,39.58
4751,Malawi,2022-03-01,37.96,46.43,0.0,40.62
4752,Malaysia,2020-01-01,0.0,0.0,0.0,0.0
4753,Malaysia,2020-02-01,19.44,22.02,0.0,19.27
4754,Malaysia,2020-03-01,19.44,25.6,0.0,22.4
4755,Malaysia,2020-04-01,78.7,70.83,50.0,68.23
4756,Malaysia,2020-05-01,78.7,75.6,75.0,75.52
4757,Malaysia,2020-06-01,75.0,73.21,75.0,73.44
4758,Malaysia,2020-07-01,50.93,57.74,75.0,59.9
4759,Malaysia,2020-08-01,47.22,55.36,75.0,57.81
4760,Malaysia,2020-09-01,64.81,66.67,75.0,67.71
4761,Malaysia,2020-10-01,54.63,61.9,75.0,63.54
4762,Malaysia,2020-11-01,64.81,68.45,75.0,69.27
4763,Malaysia,2020-12-01,80.09,78.27,75.0,77.86
4764,Malaysia,2021-01-01,67.13,69.94,75.0,70.57
4765,Malaysia,2021-02-01,77.31,76.49,75.0,76.3
4766,Malaysia,2021-03-01,73.61,76.96,75.0,76.72
4767,Malaysia,2021-04-01,68.06,73.39,75.0,73.59
4768,Malaysia,2021-05-01,65.28,69.46,75.0,70.16
4769,Malaysia,2021-06-01,80.56,80.71,75.0,80.0
4770,Malaysia,2021-07-01,80.56,80.71,75.0,80.0
4771,Malaysia,2021-08-01,85.19,81.31,75.0,80.52
4772,Malaysia,2021-09-01,67.59,70.0,75.0,70.62
4773,Malaysia,2021-10-01,59.26,62.5,75.0,64.06
4774,Malaysia,2021-11-01,59.26,62.5,75.0,64.06
4775,Malaysia,2021-12-01,53.24,57.44,75.0,59.64
4776,Malaysia,2022-01-01,50.46,55.65,75.0,58.07
4777,Malaysia,2022-02-01,54.17,58.04,75.0,60.16
4778,Malaysia,2022-03-01,,,,
4779,Mali,2020-01-01,0.0,0.0,0.0,0.0
4780,Mali,2020-02-01,0.0,0.0,0.0,0.0
4781,Mali,2020-03-01,0.0,0.0,0.0,0.0
4782,Mali,2020-04-01,75.0,50.6,50.0,50.52
4783,Mali,2020-05-01,69.44,56.55,50.0,55.73
4784,Mali,2020-06-01,56.48,51.19,50.0,51.04
4785,Mali,2020-07-01,52.78,48.81,50.0,48.96
4786,Mali,2020-08-01,47.22,45.24,50.0,45.83
4787,Mali,2020-09-01,47.22,45.24,50.0,45.83
4788,Mali,2020-10-01,43.52,42.86,50.0,43.75
4789,Mali,2020-11-01,37.96,39.29,0.0,34.38
4790,Mali,2020-12-01,37.96,39.29,0.0,34.38
4791,Mali,2021-01-01,51.85,52.98,0.0,46.35
4792,Mali,2021-02-01,44.44,48.21,0.0,42.19
4793,Mali,2021-03-01,44.44,48.21,0.0,42.19
4794,Mali,2021-04-01,48.15,52.5,0.0,45.94
4795,Mali,2021-05-01,48.15,54.88,0.0,48.02
4796,Mali,2021-06-01,44.44,52.5,0.0,45.94
4797,Mali,2021-07-01,48.15,54.88,0.0,48.02
4798,Mali,2021-08-01,8.33,30.71,0.0,26.88
4799,Mali,2021-09-01,50.93,56.67,0.0,49.58
4800,Mali,2021-10-01,47.22,54.29,0.0,47.5
4801,Mali,2021-11-01,44.44,53.93,0.0,47.19
4802,Mali,2021-12-01,44.44,53.93,0.0,47.19
4803,Mali,2022-01-01,40.74,52.98,25.0,49.48
4804,Mali,2022-02-01,38.89,51.79,25.0,48.44
4805,Mali,2022-03-01,40.74,52.98,25.0,49.48
4806,Malta,2020-01-01,0.0,0.0,0.0,0.0
4807,Malta,2020-02-01,5.56,13.1,0.0,11.46
4808,Malta,2020-03-01,11.11,16.67,0.0,14.58
4809,Malta,2020-04-01,81.48,73.81,62.5,72.4
4810,Malta,2020-05-01,87.04,77.38,62.5,75.52
4811,Malta,2020-06-01,83.33,76.19,62.5,74.48
4812,Malta,2020-07-01,37.04,46.43,62.5,48.44
4813,Malta,2020-08-01,37.04,46.43,62.5,48.44
4814,Malta,2020-09-01,42.59,51.79,62.5,53.12
4815,Malta,2020-10-01,45.37,53.57,62.5,54.69
4816,Malta,2020-11-01,52.78,60.12,62.5,60.42
4817,Malta,2020-12-01,52.78,60.12,62.5,60.42
4818,Malta,2021-01-01,52.78,62.98,62.5,62.92
4819,Malta,2021-02-01,52.78,64.4,62.5,64.17
4820,Malta,2021-03-01,52.78,64.4,62.5,64.17
4821,Malta,2021-04-01,75.0,78.69,62.5,76.67
4822,Malta,2021-05-01,67.59,75.36,62.5,73.75
4823,Malta,2021-06-01,56.48,67.26,62.5,66.67
4824,Malta,2021-07-01,49.07,60.71,62.5,60.94
4825,Malta,2021-08-01,47.22,59.52,62.5,59.9
4826,Malta,2021-09-01,43.52,57.14,62.5,57.81
4827,Malta,2021-10-01,43.52,57.14,62.5,57.81
4828,Malta,2021-11-01,43.52,57.14,62.5,57.81
4829,Malta,2021-12-01,43.52,57.14,62.5,57.81
4830,Malta,2022-01-01,43.52,58.93,62.5,59.37
4831,Malta,2022-02-01,52.78,64.88,62.5,64.58
4832,Malta,2022-03-01,52.78,64.88,62.5,64.58
4833,Mauritania,2020-01-01,0.0,0.0,0.0,0.0
4834,Mauritania,2020-02-01,0.0,0.0,0.0,0.0
4835,Mauritania,2020-03-01,5.56,3.57,0.0,3.12
4836,Mauritania,2020-04-01,77.78,57.14,50.0,56.25
4837,Mauritania,2020-05-01,77.78,57.14,50.0,56.25
4838,Mauritania,2020-06-01,77.78,63.1,50.0,61.46
4839,Mauritania,2020-07-01,74.07,62.5,25.0,57.81
4840,Mauritania,2020-08-01,33.33,36.31,25.0,34.9
4841,Mauritania,2020-09-01,29.63,33.93,25.0,32.81
4842,Mauritania,2020-10-01,21.3,28.57,0.0,25.0
4843,Mauritania,2020-11-01,21.3,28.57,0.0,25.0
4844,Mauritania,2020-12-01,21.3,28.57,0.0,25.0
4845,Mauritania,2021-01-01,59.26,52.98,0.0,46.35
4846,Mauritania,2021-02-01,50.93,47.62,0.0,41.67
4847,Mauritania,2021-03-01,48.15,42.26,0.0,36.98
4848,Mauritania,2021-04-01,33.33,44.17,0.0,38.65
4849,Mauritania,2021-05-01,31.48,41.55,25.0,39.48
4850,Mauritania,2021-06-01,39.81,48.33,25.0,45.42
4851,Mauritania,2021-07-01,39.81,48.33,25.0,45.42
4852,Mauritania,2021-08-01,36.11,43.57,0.0,38.12
4853,Mauritania,2021-09-01,44.44,51.31,0.0,44.9
4854,Mauritania,2021-10-01,47.22,52.14,0.0,45.62
4855,Mauritania,2021-11-01,17.59,34.52,0.0,30.21
4856,Mauritania,2021-12-01,50.0,56.31,0.0,49.27
4857,Mauritania,2022-01-01,17.59,34.52,0.0,30.21
4858,Mauritania,2022-02-01,51.85,52.98,0.0,46.35
4859,Mauritania,2022-03-01,43.52,46.19,0.0,40.42
4860,Mauritius,2020-01-01,0.0,0.0,0.0,0.0
4861,Mauritius,2020-02-01,0.0,0.0,0.0,0.0
4862,Mauritius,2020-03-01,0.0,0.0,25.0,3.12
4863,Mauritius,2020-04-01,82.41,58.93,50.0,57.81
4864,Mauritius,2020-05-01,82.41,69.05,25.0,63.54
4865,Mauritius,2020-06-01,69.44,66.67,50.0,64.58
4866,Mauritius,2020-07-01,22.22,36.31,75.0,41.15
4867,Mauritius,2020-08-01,22.22,36.31,75.0,41.15
4868,Mauritius,2020-09-01,22.22,36.31,75.0,41.15
4869,Mauritius,2020-10-01,16.67,32.74,75.0,38.02
4870,Mauritius,2020-11-01,16.67,26.79,50.0,29.69
4871,Mauritius,2020-12-01,16.67,26.79,50.0,29.69
4872,Mauritius,2021-01-01,16.67,26.79,50.0,29.69
4873,Mauritius,2021-02-01,19.44,37.38,75.0,42.08
4874,Mauritius,2021-03-01,19.44,38.81,75.0,43.33
4875,Mauritius,2021-04-01,96.3,89.64,75.0,87.81
4876,Mauritius,2021-05-01,72.22,71.67,75.0,72.08
4877,Mauritius,2021-06-01,80.56,79.88,75.0,79.27
4878,Mauritius,2021-07-01,57.41,66.43,75.0,67.5
4879,Mauritius,2021-08-01,51.85,61.07,100.0,65.94
4880,Mauritius,2021-09-01,49.07,60.71,100.0,65.62
4881,Mauritius,2021-10-01,39.81,54.76,100.0,60.42
4882,Mauritius,2021-11-01,28.7,47.62,100.0,54.17
4883,Mauritius,2021-12-01,47.22,59.52,100.0,64.58
4884,Mauritius,2022-01-01,45.37,58.33,100.0,63.54
4885,Mauritius,2022-02-01,43.52,54.76,50.0,54.17
4886,Mauritius,2022-03-01,46.3,52.98,50.0,52.6
4887,Mexico,2020-01-01,0.0,0.0,0.0,0.0
4888,Mexico,2020-02-01,0.0,0.0,0.0,0.0
4889,Mexico,2020-03-01,2.78,5.36,0.0,4.69
4890,Mexico,2020-04-01,82.41,58.93,0.0,51.56
4891,Mexico,2020-05-01,82.41,67.56,0.0,59.11
4892,Mexico,2020-06-01,72.69,61.31,0.0,53.65
4893,Mexico,2020-07-01,70.83,60.12,0.0,52.6
4894,Mexico,2020-08-01,70.83,60.12,0.0,52.6
4895,Mexico,2020-09-01,74.54,62.5,0.0,54.69
4896,Mexico,2020-10-01,73.61,61.9,0.0,54.17
4897,Mexico,2020-11-01,71.76,60.71,75.0,62.5
4898,Mexico,2020-12-01,71.76,60.71,75.0,62.5
4899,Mexico,2021-01-01,71.76,62.14,75.0,63.75
